X Targetposition, Y Targetposition,Z Targetposition,X Targetrotation,Y Targetrotation,Z Targetrotation,X Rotation,Y Rotation,Z Rotation,X position,Y position,Z position,FramesFromStart,TimeFromStart,VIMS Scale,VIMS Count,ISwait
-84.02811,-5.575056,105.9596,0.07137273,0.8997618,0.163998,-0.1418282,-0.4804507,0.03436878,-88.33959,-2.057835,102.1032,8913,211.861,0,6,False
-79.7093,-5.195641,104.613,-0.07904319,-0.8360329,-0.1265879,-0.1193658,-0.5522706,0.06983504,-85.12749,-2.057384,102.1853,8926,212.191,0,6,False
-80.61349,-4.641989,109.7044,0.0426385,0.9107212,0.09784263,-0.1116827,-0.4057751,0.1080137,-85.27811,-2.059341,105.7176,8939,212.521,0,6,False
-80.80008,-4.036431,113.2982,0.02298468,0.9274045,0.05639959,-0.1008759,-0.2711222,0.07920958,-85.37029,-2.054294,108.9316,8951,212.851,0,6,False
-80.56525,-3.401291,116.4891,0.006010348,0.9233855,0.01184348,-0.09428976,-0.1397657,0.03978329,-85.4091,-2.050611,112.2133,8963,213.181,0,6,False
-80.24627,-2.792731,119.5218,-0.01228326,0.911332,-0.029927,-0.0937814,-0.1062021,0.03460834,-85.40012,-2.049612,115.5215,8975,213.511,0,6,False
-80.06725,-2.208739,122.6071,-0.03209715,0.9009573,-0.0691724,-0.08934073,-0.07149458,0.03462674,-85.36993,-2.049127,118.8314,8988,213.841,0,6,False
-80.17997,-1.602319,126.013,-0.05119277,0.9007576,-0.1111223,-0.09311772,-0.0487875,0.0341115,-85.32597,-2.049446,122.2125,9001,214.171,0,6,False
-80.66565,-1.072675,129.5324,-0.06081391,0.9146033,-0.1515195,-0.09290157,-0.03766045,0.03636839,-85.27845,-2.049539,125.3759,9013,214.501,0,6,False
-81.60011,-0.5718758,133.4855,-0.0585434,0.9371816,-0.1941447,-0.09533951,-0.02922281,0.035982,-85.22469,-2.049901,128.7713,9027,214.831,0,6,False
-82.9052,-0.1604316,137.3427,-0.04125044,0.9568732,-0.2324036,-0.09793767,-0.02374752,0.03456013,-85.16867,-2.050125,132.1519,9040,215.161,0,6,False
-84.35062,0.1246407,140.7525,-0.01245185,0.9646752,-0.2593098,-0.09579539,-0.02029927,0.03246313,-85.11468,-2.049815,135.3799,9053,215.491,0,6,False
-85.78629,0.2883635,143.8491,0.02278652,0.9584557,-0.2724257,-0.09827264,-0.01668434,0.03056799,-85.05894,-2.050163,138.6317,9066,215.821,0,6,False
-87.07644,0.3314967,146.8256,0.05784726,0.9396608,-0.2709286,-0.09530158,0.009763557,0.02938232,-85.00301,-2.049862,142.0473,9080,216.151,0,6,False
-88.42603,0.2722661,149.1982,0.0885126,0.9099039,-0.2572117,-0.08215733,0.08538427,0.01819755,-85.18896,-2.047454,145.0827,9094,216.481,0,6,False
-93.80217,0.1320903,145.9755,0.1646153,0.7479032,-0.2015487,-0.06652318,0.4531611,0.002237149,-88.58249,-2.043934,144.9724,9109,216.811,0,6,False
-97.2548,-0.08478856,143.8322,0.1866955,0.6187588,-0.1543609,-0.0458322,0.6439914,-0.01217477,-91.93056,-2.04205,144.9048,9125,217.141,0,6,False
-100.5964,-0.3402348,143.5669,0.1750925,0.5991438,-0.1355052,-0.03578773,0.7290642,-0.02692082,-95.20622,-2.04234,144.9089,9140,217.471,0,6,False
-104.2789,-0.6793001,144.8062,0.1415151,0.6737807,-0.1330279,-0.03662595,0.7725549,-0.02682625,-98.54192,-2.042418,144.9648,9155,217.801,0,6,False
-107.5455,-1.102079,146.9223,0.0976699,0.7839563,-0.1279594,-0.04494064,0.7707378,-0.01871133,-101.8455,-2.042148,145.0534,9170,218.131,0,6,False
-110.1617,-1.537279,148.9544,0.05953547,0.874261,-0.1125602,-0.04977737,0.7448902,-0.0315714,-105.1803,-2.043928,145.1559,9185,218.461,0,6,False
-106.2257,-1.903406,154.9091,0.009739481,0.9896809,-0.09890416,-0.06342173,0.456014,-0.006317044,-105.3186,-2.044101,148.5342,9199,218.791,0,6,False
-103.5407,-2.291327,158.302,-0.00770087,0.9916003,-0.06959639,-0.06375837,0.241067,0.003074706,-105.3708,-2.044487,152.0335,9214,219.121,0,6,False
-102.7585,-2.675131,161.5082,-0.007516406,0.9833915,-0.04046126,-0.06235914,0.08104703,0.01022915,-105.4165,-2.04454,155.5371,9229,219.451,0,6,False
-103.0467,-3.00142,164.8372,-0.002812501,0.9867455,-0.0164563,-0.05797531,0.004130915,0.01480847,-105.4757,-2.043677,158.8177,9243,219.781,0,6,False
-103.8672,-3.270711,168.2035,0.0004432916,0.9944142,0.003439223,-0.05778962,-0.02863761,0.01638045,-105.5476,-2.043653,162.0026,9256,220.111,0,6,False
-104.927,-3.478312,171.7531,0.0008319673,0.9992653,0.01899397,-0.05825224,-0.0337708,0.01352301,-105.6377,-2.043881,165.4366,9271,220.441,0,6,False
-105.71,-3.576376,175.0705,-0.0003270596,0.999491,0.02635627,-0.0574679,-0.02640216,0.001966202,-105.7336,-2.043389,168.7549,9285,220.771,0,6,False
-109.2218,-3.584852,175.0642,-0.004665502,0.984591,0.02658683,-0.05061524,0.1384118,-0.0215418,-107.3072,-2.042861,169.0539,9299,221.101,0,6,True
-109.2218,-3.584852,175.0642,-0.004665502,0.984591,0.02658683,-0.04352794,0.1475574,-0.02140972,-107.3079,-2.04178,169.0532,9313,221.431,0,6,True
-109.2218,-3.584852,175.0642,-0.004665502,0.984591,0.02658683,-0.03916072,0.1457487,-0.01523833,-107.3044,-2.040941,169.0518,9328,221.761,0,6,True
-109.2218,-3.584852,175.0642,-0.004665502,0.984591,0.02658683,-0.04388454,0.1455279,-0.01293077,-107.3035,-2.04171,169.0533,9342,222.091,0,6,True
-109.2218,-3.584852,175.0642,-0.004665502,0.984591,0.02658683,-0.04681339,0.1471826,-0.01443234,-107.305,-2.042458,169.0532,9357,222.4211,0,6,True
-109.2218,-3.584852,175.0642,-0.004665502,0.984591,0.02658683,-0.05063061,0.148748,-0.0180739,-107.3069,-2.04314,169.0533,9372,222.7511,0,6,True
-109.2218,-3.584852,175.0642,-0.004665502,0.984591,0.02658683,-0.05366708,0.1490629,-0.01757673,-107.3071,-2.043374,169.0539,9386,223.0811,0,6,True
-111.8538,-3.573318,174.6075,-0.007211433,0.9610476,0.02511386,-0.05360859,0.2526805,-0.02421194,-108.7268,-2.043857,169.1287,9400,223.4111,0,7,False
-115.7511,-3.50959,174.5808,-0.007044088,0.9453036,0.02015898,-0.04992775,0.4210103,-0.03486179,-112.0836,-2.044206,169.3507,9415,223.7411,0,7,False
-118.1739,-3.350927,175.5658,-0.002249579,0.9691085,0.009201561,-0.04544351,0.5153892,-0.03889498,-115.4201,-2.044009,169.6331,9431,224.0711,0,7,False
-121.3068,-3.12848,175.9979,0.001758651,0.9716216,-0.006962311,-0.04191276,0.5689983,-0.0411925,-118.6629,-2.043923,169.9452,9446,224.4011,0,7,False
-125.4195,-2.862931,175.8781,0.008711427,0.9523568,-0.02563429,-0.0401413,0.601927,-0.04386307,-121.9716,-2.043922,170.2863,9461,224.7311,0,7,False
-129.6833,-2.558767,175.4023,0.02029778,0.9181656,-0.04558113,-0.04056895,0.6202874,-0.04431487,-125.281,-2.044017,170.6418,9476,225.0611,0,7,False
-133.6446,-2.219125,174.5549,0.03776143,0.8673944,-0.06534592,-0.04058963,0.6304541,-0.04336439,-128.3793,-2.043959,170.9816,9490,225.3911,0,7,False
-137.5832,-1.801037,173.2636,0.06520245,0.7905256,-0.08505258,-0.03959156,0.6370661,-0.04270519,-131.6877,-2.043765,171.348,9505,225.7211,0,7,False
-140.3198,-1.363928,173.3273,0.09283862,0.7426844,-0.1056873,-0.03878691,0.6233339,-0.02803488,-134.3776,-2.042266,172.3805,9520,226.0511,0,7,False
-139.9793,-0.9629662,178.1372,0.09652991,0.8130539,-0.1421738,-0.0244357,0.455595,-0.00273373,-134.5624,-2.038821,175.9307,9535,226.3811,0,7,False
-139.797,-0.6297548,181.9411,0.1037185,0.8333556,-0.168854,0.005702198,0.359594,0.01344817,-134.6905,-2.033367,179.3887,9550,226.7111,0,7,False
-139.7268,-0.3575456,185.4663,0.1111685,0.8407248,-0.1898481,0.08149659,0.4080797,0.02107879,-134.8274,-2.024503,182.7757,9565,227.0411,0,7,False
-134.0426,-0.1343348,188.2233,0.05125573,0.9484603,-0.2325937,0.1246669,0.07354727,-0.05380183,-131.7093,-2.020731,183.2592,9579,227.3711,0,7,False
-127.6776,0.06078672,188.7419,-0.01219977,0.9660204,-0.2539931,0.1659992,-0.1552794,-0.1204778,-128.199,-2.016076,183.3763,9593,227.7011,0,7,False
-121.8486,0.190388,187.9849,-0.07058953,0.9293759,-0.2555453,0.1594456,-0.3134584,-0.1441907,-124.6415,-2.015499,183.4463,9606,228.0311,0,7,False
-117.2254,0.2352347,186.7251,-0.1164604,0.8681338,-0.2423596,0.159325,-0.4407261,-0.1363399,-121.464,-2.015352,183.5023,9618,228.3611,0,7,False
-112.8552,0.1762044,185.0547,0.1544763,-0.7813511,0.2139944,0.1471774,-0.5370553,-0.1268357,-118.054,-2.016883,183.5724,9631,228.6911,0,7,False
-109.1758,-0.01617956,183.3361,0.175386,-0.6836423,0.1752033,0.1544017,-0.6206744,-0.09337271,-114.7463,-2.018763,183.6437,9644,229.0211,0,7,False
-106.0441,-0.3285382,181.7767,0.1778328,-0.5850998,0.1334702,0.1946165,-0.7118738,-0.03174318,-111.5218,-2.023154,183.7058,9657,229.3511,0,7,False
-104.7978,-0.7863283,186.2085,0.131814,-0.6934655,0.1308677,0.1959984,-0.6104001,0.09288314,-110.8552,-2.033776,186.5656,9670,229.6811,0,7,False
-104.7651,-1.274103,190.8707,0.0918674,-0.7758709,0.1155456,0.1407225,-0.5466328,0.2065406,-110.9314,-2.049305,189.7484,9682,230.0111,0,7,False
-104.9581,-1.853266,195.3571,0.05646976,-0.832827,0.08637124,0.09921081,-0.4724914,0.2383211,-110.9696,-2.054561,193.0807,9695,230.3411,0,7,False
-105.6234,-2.429248,199.9761,-0.02753571,0.8940263,-0.05290444,0.07637811,-0.4124873,0.2432716,-110.9806,-2.054894,196.3161,9707,230.6711,0,7,False
-107.4041,-3.075982,205.138,-0.004002942,0.9629857,-0.01041803,0.057402,-0.3636557,0.2419486,-110.9756,-2.054552,199.7725,9719,231.0011,0,7,False
-110.0583,-3.760566,209.3051,0.002275677,0.9975012,0.040105,0.0157157,-0.3051648,0.2149528,-110.9637,-2.053517,203.0445,9732,231.3311,0,7,False
-112.7499,-4.412162,212.2382,-0.01263477,0.9846828,0.08837659,-0.01816456,-0.02745901,0.09129446,-110.9919,-2.04087,206.3418,9746,231.6611,0,7,False
-114.5211,-4.935358,214.5818,-0.0386627,0.9440269,0.1232443,-0.08025432,0.2588825,-0.07128629,-111.044,-2.050966,209.7169,9762,231.9911,0,7,False
-115.0659,-5.312992,217.0376,-0.05811394,0.9180382,0.1472991,-0.1383501,0.3292214,-0.1928384,-111.053,-2.073545,212.78,9776,232.3211,0,7,False
-114.7975,-5.658386,220.4275,-0.06547738,0.9192539,0.1734766,-0.1286455,0.3310136,-0.1835999,-111.0182,-2.071765,216.1243,9791,232.6511,0,7,False
-114.0815,-5.876784,224.1363,-0.05942573,0.9362778,0.1938644,-0.135108,0.3155944,-0.1638114,-110.9754,-2.069603,219.4256,9805,232.9811,0,7,False
-112.9368,-5.957072,228.0798,-0.04073475,0.959178,0.2051906,-0.1517113,0.2795046,-0.154926,-110.9327,-2.070186,222.8193,9820,233.3111,0,7,False
-111.4953,-5.892259,231.8105,-0.01566711,0.9761695,0.2034021,-0.1715201,0.2356094,-0.1369151,-110.8874,-2.071409,226.1375,9835,233.6411,0,7,False
-107.4725,-5.698568,233.9277,0.03085442,0.9684865,0.1860588,-0.1770332,-0.04350198,-0.07908705,-109.6855,-2.065348,228.511,9849,233.9711,0,7,False
-100.7855,-5.395354,231.209,0.08403004,0.8481178,0.1417305,-0.1593255,-0.4013594,0.0124571,-106.2545,-2.059367,228.6408,9862,234.3011,0,7,False
-96.60007,-4.980695,228.1103,-0.09540621,-0.6898742,-0.09215759,-0.1168442,-0.6220213,0.0570317,-102.8226,-2.054403,228.695,9875,234.6311,0,7,False
-93.65434,-4.492641,226.0157,-0.07916517,-0.5590925,-0.05319204,-0.09029393,-0.7294534,0.08402012,-99.46221,-2.054183,228.7573,9888,234.9611,0,7,False
-90.8955,-3.955745,224.9996,-0.04812846,-0.4808451,-0.02626907,-0.08139742,-0.7643713,0.09576599,-96.17721,-2.05479,228.8443,9901,235.2911,0,7,False
-88.03337,-3.363189,224.3312,-0.00961427,-0.437371,-0.003988107,-0.07691348,-0.8010232,0.1020273,-92.92951,-2.055137,228.6982,9914,235.6211,0,7,False
-90.92378,-2.790173,218.7836,0.03183251,-0.1762832,0.00674545,-0.03849122,-0.944491,0.1184752,-92.80357,-2.054487,225.0065,9928,235.9511,0,7,False
-92.17268,-2.228289,215.2751,0.07448502,-0.07719553,0.00666771,-0.01623016,-0.9771854,0.09541254,-92.78848,-2.049793,221.6227,9941,236.2811,0,7,False
-92.13351,-1.637343,212.1202,0.1192589,-0.07764599,0.009877123,-0.007033616,-0.9810826,0.04895406,-92.77405,-2.042041,218.2734,9955,236.6111,0,7,False
-91.38694,-1.080525,209.2332,0.16116,-0.1347076,0.02200377,0.005814784,-0.9792552,-0.01829145,-92.75394,-2.031889,215.0317,9969,236.9411,0,7,False
-90.38969,-0.6044519,206.5186,0.1953472,-0.217535,0.04372411,0.01365783,-0.9676236,-0.08172251,-92.72603,-2.023446,211.7495,9983,237.2711,0,7,False
-89.49783,-0.261121,203.8879,0.2170497,-0.2995194,0.06922689,0.02486586,-0.9325507,-0.1401037,-92.68304,-2.017567,208.4287,9997,237.6011,0,7,False
-88.87903,-0.05095959,201.0321,0.2275607,-0.362225,0.09086873,0.03864013,-0.9230376,-0.1687671,-92.64243,-2.015249,204.9516,10011,237.9311,0,7,False
-88.62616,0.03340769,198.0677,0.2309697,-0.3877672,0.1008109,0.03806794,-0.9281369,-0.1674774,-92.60449,-2.014854,201.704,10024,238.2611,0,7,False
-88.85704,0.01895165,194.4234,0.2329849,-0.3570723,0.09287018,0.03665214,-0.9323379,-0.1635903,-92.56101,-2.015618,198.3485,10038,238.5911,0,7,False
-89.98145,-0.1185155,190.1754,0.2318779,-0.2400171,0.05983445,0.03825801,-0.9351115,-0.1617678,-92.51659,-2.016031,195.0372,10052,238.9211,0,7,False
-86.02162,-0.3968458,190.4358,0.2038117,-0.3315598,0.07399271,0.07687638,-0.8503606,-0.1532257,-89.4679,-2.014609,194.9579,10065,239.2511,0,7,False
-82.63111,-0.8284473,190.1702,0.1722034,-0.3265241,0.06019445,0.08815546,-0.8415753,-0.1192937,-86.11219,-2.017656,195.0464,10079,239.5811,0,7,False
-79.60938,-1.315557,189.6407,0.1384528,-0.2866769,0.04105319,0.0893169,-0.8863157,-0.07078479,-82.75851,-2.022972,195.0554,10093,239.9111,0,7,False
-76.37214,-1.821262,189.3917,0.1015359,-0.2774913,0.02912193,0.09208199,-0.9296334,-0.02788165,-79.50159,-2.029561,195.0268,10106,240.2411,0,7,False
-72.49294,-2.396154,189.6103,0.05893951,-0.3237665,0.01963597,0.08905132,-0.9316111,0.008921947,-76.20322,-2.034462,194.9834,10120,240.5712,0,7,False
-68.40762,-2.95937,190.2103,0.01859729,-0.3968183,0.00698951,0.07698429,-0.9171545,0.02859323,-72.91487,-2.037132,194.9397,10134,240.9012,0,7,False
-64.40009,-3.527285,191.209,-0.01933942,-0.4864879,-0.01188705,0.0664952,-0.8728995,0.032432,-69.71357,-2.036794,194.9044,10147,241.2312,0,7,False
-60.36199,-4.161044,192.7142,-0.05616822,-0.5927067,-0.04226421,0.01151379,-0.7968349,0.01028174,-66.31441,-2.036146,194.8743,10161,241.5612,0,7,False
-57.02388,-4.740716,194.3656,-0.08232543,-0.6897232,-0.07923131,-0.08594584,-0.7177914,0.0187527,-63.14335,-2.046544,194.8454,10174,241.8912,0,7,False
-53.91005,-5.281753,196.0995,-0.09633239,-0.7796421,-0.1226026,-0.1198482,-0.6440191,0.02849593,-59.68107,-2.052836,194.8032,10188,242.2212,0,7,False
-54.98679,-5.650864,201.5117,0.06059162,0.9302165,0.174617,-0.1652292,-0.3581977,-0.009346463,-58.55447,-2.061583,197.0138,10201,242.5512,0,7,False
-58.41883,-5.858768,205.858,0.006012198,0.979207,0.2012421,-0.179975,-0.09240173,-0.06673542,-58.72158,-2.067842,200.2302,10213,242.8812,0,7,False
-60.61055,-5.951076,208.7998,-0.03338787,0.9651644,0.2060263,-0.1685184,0.06236403,-0.1027982,-58.80524,-2.068522,203.5043,10226,243.2112,0,7,False
-61.48591,-5.931873,211.7021,-0.0506309,0.9489778,0.2008931,-0.1613784,0.1439119,-0.1140176,-58.82296,-2.068497,206.7715,10239,243.5412,0,7,False
-61.46585,-5.800732,215.0598,-0.04871598,0.9507505,0.1905788,-0.1596624,0.192939,-0.1226803,-58.80879,-2.069279,210.0625,10253,243.8712,0,7,False
-60.77058,-5.531852,218.8483,-0.03342671,0.9673777,0.1722449,-0.1565994,0.2180299,-0.1237886,-58.77142,-2.068726,213.4252,10269,244.2012,0,7,False
-59.53309,-5.113099,222.6397,-0.01313957,0.9860017,0.1422483,-0.1382273,0.1772021,-0.1080375,-58.71065,-2.062701,216.7335,10283,244.5312,0,7,False
-57.98383,-4.576378,226.0609,0.00285678,0.9943843,0.1016961,-0.1137588,0.09265032,-0.06887955,-58.63752,-2.054804,219.9279,10296,244.8612,0,7,False
-56.27511,-3.926151,229.2629,0.008838441,0.9865931,0.0518626,-0.07951474,-0.02090623,-0.0329705,-58.55099,-2.046659,223.3286,10310,245.1912,0,7,False
-54.89971,-3.300982,231.9823,0.002483204,0.9657634,0.005269203,-0.04488499,-0.1615064,-0.02322861,-58.46564,-2.040358,226.5763,10323,245.5212,0,7,False
-51.07825,-2.699377,231.6492,-0.01802933,0.8760107,-0.03497275,-0.005710597,-0.3687163,0.005648781,-56.78284,-2.035556,228.4799,10336,245.8512,0,7,False
-46.79134,-2.116616,228.1852,0.05866897,-0.7024467,0.05901887,0.05696514,-0.6001979,0.007546324,-53.27524,-2.029193,228.6157,10349,246.1812,0,7,False
-43.94738,-1.534712,226.4906,0.1023183,-0.5901144,0.07612512,0.06768724,-0.6867861,0.006845372,-49.92652,-2.029236,228.7247,10362,246.5112,0,7,False
-40.91455,-0.9801633,226.1985,0.1409309,-0.5524897,0.09596061,0.05191132,-0.7362418,0.0010582,-46.49232,-2.030533,228.8498,10375,246.8412,0,7,False
-37.90846,-0.5017576,227.8429,0.1619368,-0.6149538,0.1311603,0.04296953,-0.7342721,0.003332442,-43.60625,-2.031697,229.4376,10388,247.1712,0,7,False
-38.56236,-0.1343193,234.9493,0.1239372,-0.8296866,0.2033895,0.03390814,-0.5470947,0.0122754,-43.72876,-2.032351,232.634,10400,247.5012,0,7,False
-40.90071,0.1493523,240.576,-0.06771789,0.9326574,-0.2527609,0.02314303,-0.3504569,0.0004514521,-43.81137,-2.032542,235.9973,10413,247.8312,0,7,False
-43.3361,0.3020716,244.6013,-0.009327251,0.9610485,-0.2743799,0.01675042,-0.1395387,-0.02907668,-43.85295,-2.032576,239.3565,10425,248.1612,0,7,False
-45.22805,0.3292274,247.6848,0.03881972,0.9514061,-0.2741075,0.0723271,0.05572829,-0.02114149,-43.85976,-2.022869,242.6486,10439,248.4912,0,7,False
-46.47803,0.2617638,250.3681,0.0708445,0.9290946,-0.2617083,0.1767554,0.2368394,0.0003972938,-43.84892,-2.010523,245.8209,10454,248.8212,0,7,False
-47.22659,0.1015022,253.3627,0.0869814,0.9095696,-0.2425516,0.2106848,0.3248386,-0.007164486,-43.81997,-2.009935,249.2331,10469,249.1512,0,7,False
-47.37542,-0.1081195,256.4492,0.08452217,0.9090614,-0.2249731,0.1976735,0.3243967,-0.001628635,-43.77694,-2.010855,252.3374,10483,249.4812,0,7,False
-46.59486,-0.3739634,260.5002,0.05991167,0.9391804,-0.2103083,0.1769694,0.3269571,-0.003500008,-43.72518,-2.013342,255.6935,10499,249.8112,0,7,False
-44.72278,-0.7249012,264.7581,0.02116061,0.975853,-0.1894275,0.1660922,0.244019,0.004119089,-43.66217,-2.013902,259.0576,10514,250.1412,0,7,False
-42.2152,-1.14929,268.2481,-0.01414334,0.9836926,-0.1566632,0.1116428,0.09362092,0.01175207,-43.58548,-2.019948,262.3509,10527,250.4712,0,7,False
-39.98035,-1.580373,270.9165,-0.03345739,0.9570653,-0.1194329,0.1070303,-0.1302133,0.03546822,-43.49726,-2.021707,265.6952,10541,250.8012,0,7,False
-38.71211,-1.969097,273.4668,-0.03538667,0.9248954,-0.08751017,0.09657723,-0.3338773,0.08599374,-43.40646,-2.029469,269.0372,10554,251.1312,0,7,False
-34.42786,-2.342826,271.4056,0.03954775,-0.8008883,0.05301271,0.06192574,-0.6003059,0.09641105,-40.75824,-2.040441,269.868,10567,251.4612,0,7,False
-30.87594,-2.701821,269.3054,0.02835367,-0.6940172,0.02699745,0.02329415,-0.7539756,0.1194121,-37.35863,-2.050838,269.88,10580,251.7912,0,7,False
-27.54466,-3.036028,268.7443,0.01065928,-0.660992,0.009234846,-0.004596148,-0.8103183,0.1153381,-33.9069,-2.053586,269.884,10593,252.1212,0,7,False
-24.18988,-3.309202,269.0816,-0.004758802,-0.6773956,-0.004203914,-0.07058153,-0.7698213,0.1169664,-30.52679,-2.058975,269.9169,10605,252.4512,0,7,False
-20.89851,-3.494996,269.7179,-0.01443788,-0.7092001,-0.01421602,-0.1403161,-0.6900235,0.1091889,-27.21389,-2.064585,269.9674,10618,252.7812,0,7,False
-17.57032,-3.581146,270.2007,-0.01829237,-0.7318174,-0.01947081,-0.1533698,-0.6512707,0.09682404,-23.85434,-2.065447,270.0128,10631,253.1112,0,7,False
-16.38222,-3.58515,270.2567,-0.01834408,-0.7338493,-0.01983247,-0.1881848,-0.5996339,0.1145237,-22.65544,-2.072713,270.0391,10644,253.4412,0,7,True
-16.38222,-3.58515,270.2567,-0.01834408,-0.7338493,-0.01983247,-0.2091496,-0.6000513,0.1272795,-22.64952,-2.077365,270.0429,10658,253.7712,0,7,True
-16.38222,-3.58515,270.2567,-0.01834408,-0.7338493,-0.01983247,-0.199114,-0.6235294,0.132325,-22.65004,-2.076035,270.0361,10672,254.1012,0,7,True
-16.38222,-3.58515,270.2567,-0.01834408,-0.7338493,-0.01983247,-0.1932392,-0.6343932,0.1512493,-22.6473,-2.077317,270.0279,10685,254.4312,0,7,True
-16.38222,-3.58515,270.2567,-0.01834408,-0.7338493,-0.01983247,-0.1922414,-0.6406732,0.1582132,-22.64642,-2.078229,270.025,10699,254.7612,0,7,True
-15.89425,-3.580642,270.2617,-0.01814313,-0.7337676,-0.01955817,-0.1944242,-0.6393181,0.1585854,-22.15742,-2.078552,270.0309,10712,255.0912,0,8,False
-12.57556,-3.539197,269.1323,-0.01739902,-0.6711881,-0.01590366,-0.1963776,-0.6455726,0.1623082,-18.8207,-2.079369,270.0669,10726,255.4212,0,8,False
-10.03203,-3.410716,266.7194,-0.01196523,-0.5164076,-0.007169739,-0.1820177,-0.667343,0.1527497,-15.53952,-2.075858,270.1013,10739,255.7512,0,8,False
-7.735608,-3.206576,265.327,0.0011903,-0.3989905,0.0006087333,-0.1209534,-0.7866719,0.08345503,-12.23571,-2.057285,270.1189,10752,256.0812,0,8,False
-4.296987,-2.948131,265.4795,0.01871607,-0.4084571,0.008818796,-0.03652161,-0.8635144,0.04063843,-8.908595,-2.042293,270.14,10766,256.4112,0,8,False
-0.5530849,-2.663962,266.1307,0.03693291,-0.4595821,0.01999493,0.01687076,-0.877028,0.04906765,-5.639822,-2.039875,270.1719,10779,256.7412,0,8,False
0.5521464,-2.313341,263.5886,0.06269448,-0.387043,0.02726348,0.0324875,-0.9241723,0.04003453,-3.774778,-2.038062,268.288,10792,257.0712,0,8,False
-0.1351373,-1.915653,259.5464,0.0940166,-0.2919043,0.02921421,0.05512618,-0.9727714,-0.05133187,-3.412183,-2.027074,264.8857,10805,257.4012,0,8,False
0.161201,-1.496121,256.4419,0.1248286,-0.2897081,0.03803222,0.03184637,-0.9844716,-0.093289,-3.081552,-2.023633,261.6316,10818,257.7312,0,8,False
0.9659071,-1.077387,253.5833,0.1534965,-0.3339302,0.05454937,0.0342243,-0.9785818,-0.1249054,-2.725769,-2.02083,258.2453,10831,258.0612,0,8,False
1.833361,-0.7190564,250.8584,0.1756801,-0.3896193,0.07512879,0.05448956,-0.9707137,-0.1311333,-2.361045,-2.022535,254.8591,10845,258.3911,0,8,False
2.473071,-0.4482076,248.2593,0.1913499,-0.429349,0.09285957,0.09201491,-0.9601366,-0.1062615,-2.02098,-2.028456,251.7392,10857,258.7211,0,8,False
2.919471,-0.1889722,245.0306,0.207847,-0.4450761,0.1068466,0.1094511,-0.9615662,-0.07472732,-1.644096,-2.038823,248.241,10871,259.0511,0,8,False
3.019636,0.01689363,241.6152,0.2257348,-0.4208532,0.1089267,0.1512983,-0.9659629,-0.0758694,-1.297338,-2.040858,244.9921,10884,259.3811,0,8,False
2.798802,0.1607156,237.8226,0.2437439,-0.3592109,0.09778329,0.1351422,-0.9676366,-0.04240903,-0.9184284,-2.043404,241.7142,10897,259.7111,0,8,False
2.247626,0.2301836,233.9178,0.2578364,-0.2682374,0.07478533,0.1003283,-0.960222,-0.04052081,-0.533353,-2.040674,238.4666,10910,260.0411,0,8,False
1.376135,0.2060611,230.0231,0.2629487,-0.1543004,0.04294702,0.1217291,-0.9839261,-0.06819086,-0.1664009,-2.035309,235.1665,10923,260.3711,0,8,False
0.2923383,0.05168223,226.3916,0.2533996,-0.02951265,0.008103768,-0.02531617,-0.9985191,-0.03028242,0.2173928,-2.038754,231.9141,10935,260.701,0,8,False
-0.8268421,-0.2292736,223.1256,0.229379,0.09271829,-0.02180412,-0.1055089,-0.9895787,-0.09128738,0.6035078,-2.030857,228.7007,10948,261.031,0,8,False
-1.818567,-0.6401188,220.0006,0.1929604,0.204211,-0.04133624,-0.09306116,-0.9905009,-0.06853518,0.9852989,-2.033818,225.3444,10961,261.361,0,8,False
-2.426337,-1.12999,217.0384,0.1519678,0.2839682,-0.046085,-0.08361697,-0.9908475,-0.07418228,1.359836,-2.033006,222.049,10974,261.691,0,8,False
-2.570586,-1.684725,213.9461,0.1096137,0.3243526,-0.03809041,-0.07430682,-0.989633,-0.08566043,1.730792,-2.031528,218.7779,10988,262.021,0,8,False
-2.061104,-2.259306,210.5161,0.06871197,0.3066231,-0.02293967,-0.07219689,-0.9895813,-0.09310611,2.093837,-2.030737,215.5952,11001,262.351,0,8,False
-0.3265193,-2.882752,206.2783,0.02490249,0.1927063,-0.005958179,-0.06153865,-0.9895762,-0.08909541,2.481087,-2.030869,212.1707,11015,262.681,0,8,False
5.235893,-3.560158,203.9193,-0.02492881,-0.1144359,-0.003299487,-0.05115208,-0.9928,-0.06668381,4.070551,-2.034851,210.2119,11028,263.011,0,8,False
12.63826,-4.214959,207.1037,-0.0644921,-0.5045618,-0.03701953,-0.06459685,-0.8964016,-0.04301511,7.296055,-2.041759,210.3064,11040,263.3409,0,8,False
16.65743,-4.782753,210.9917,-0.07889667,-0.7420132,-0.08703961,-0.09301966,-0.7498369,-0.05098029,10.62855,-2.046828,210.3574,11053,263.6709,0,8,False
19.15754,-5.207846,213.048,-0.07878339,-0.8434627,-0.1278605,-0.1400809,-0.5629452,-0.07650055,13.87458,-2.056715,210.3703,11066,264.0009,0,8,False
22.14969,-5.586273,213.4624,0.0855877,0.8651984,0.1580492,-0.1956888,-0.4194936,-0.1008649,17.28003,-2.070037,210.343,11079,264.3309,0,8,False
